handle,url_handle,gov_label,name,description,followers,verified,date_scraped,filename,followers_num
MID_Amur,mid_amur_2022-03-23,NA,МИД РФ Благовещенск,Представительство МИД России в Благовещенске / The Representative office of MFA of Russia in Blagoveshchensk,"1,986",TRUE,2022-03-23,data/html_230322/twitter/html/mid_amur_2022-03-23.html,1986
RusconsAntwerp,RusconsAntwerp_2022-03-23,NA,ГК России в Антверпене,Consulaat-Generaal van de Russische Federatie te AntwerpenInstagram @Ruscons.in.Antwerpen Facebook @Ruscons.in.Antwerpen,"1,978",FALSE,2022-03-23,data/html_230322/twitter/html/RusconsAntwerp_2022-03-23.html,1978
RuConsDubai,ruconsdubai_2022-03-23,NA,RusConsulate - Dubai,Официальный twitter-аккаунт Генерального консульства России в Дубае (ОАЭ). The official twitter-account of the Russian Consulate General in Dubai (UAE).,"1,975",FALSE,2022-03-23,data/html_230322/twitter/html/ruconsdubai_2022-03-23.html,1975
RusConsKharkov,RusConsKharkov_2022-03-23,NA,RusConsulate-Kharkov,Генеральное консульство России в Харькове/Consulate General of Russia in Kharkov,"1,964",FALSE,2022-03-23,data/html_230322/twitter/html/RusConsKharkov_2022-03-23.html,1964
RusEmbBih,RusEmbBih_2022-03-23,Russia government organization,Ambasada Rusije u BH,Embassy of the Russian Federation in Bosnia and Herzegovina,"1,962",TRUE,2022-03-23,data/html_230322/twitter/html/RusEmbBih_2022-03-23.html,1962
RConsulate,RConsulate_2022-03-23,NA,Rus Consul Liepaja,"Генеральное консульство России в Лиепае, Латвия","1,931",FALSE,2022-03-23,data/html_230322/twitter/html/RConsulate_2022-03-23.html,1931
OSH_GENKON,osh_genkon_2022-03-23,NA,"ГК России в Оше, КР",Генеральное консульство России в Оше (Киргизская Республика),"1,885",TRUE,2022-03-23,data/html_230322/twitter/html/osh_genkon_2022-03-23.html,1885
RustradeCH,RustradeCH_2022-03-23,NA,Торгпредство РФ в Швейцарии,Официальный твиттер-аккаунт Торгового представительства Российской Федерации в Швейцарии,"1,872",FALSE,2022-03-23,data/html_230322/twitter/html/RustradeCH_2022-03-23.html,1872
MID_SPb,mid_spb_2022-03-23,NA,МИД России в СПб,Официальный twitter-аккаунт Представительства Министерства иностранных дел Российской Федерации в Санкт-Петербурге,"1,858",TRUE,2022-03-23,data/html_230322/twitter/html/mid_spb_2022-03-23.html,1858
RussiaScotland,RussiaScotland_2022-03-23,NA,Russian CG Edinburgh,"Officical Account of the Consulate General of Russia in Edinburgh, Scotland, UK/ Официальный аккаунт Генерального консульства России в Эдинбурге, Великобритания","1,821",TRUE,2022-03-23,data/html_230322/twitter/html/RussiaScotland_2022-03-23.html,1821
smdmid,smdmid_2022-03-23,NA,СМД МИД России,Совет молодых дипломатов #МИДРоссии,"1,802",FALSE,2022-03-23,data/html_230322/twitter/html/smdmid_2022-03-23.html,1802
RusConsSalzburg,RusConsSalzburg_2022-03-23,NA,"ГК России, Зальцбург",Официальный твиттер-аккаунт Генерального консульства Российской Федерации в Зальцбурге - Generalkonsulat der Russischen Föderation in Salzburg,"1,746",TRUE,2022-03-23,data/html_230322/twitter/html/RusConsSalzburg_2022-03-23.html,1746
MID_OMSK,mid_omsk_2022-03-23,NA,МИД России в Омске,Официальный аккаунт Представительства Министерства иностранных дел Российской Федерации в городе Омске.,"1,731",TRUE,2022-03-23,data/html_230322/twitter/html/mid_omsk_2022-03-23.html,1731
rusfao,rusfao_2022-03-23,NA,Постпредство при ФАО,Официальный twitter-аккаунт Постоянного Представительства Российской Федерации при ФАО и других международных организациях в Риме,"1,729",TRUE,2022-03-23,data/html_230322/twitter/html/rusfao_2022-03-23.html,1729
rusconsul_turku,rusconsul_turku_2022-03-23,Venäjä valtionhallinnon organisaatio,Генконсульство России в Турку,Официальный аккаунт Генерального консульства Российской Федерации в Турку (Финляндия).Facebook: https://facebook.com/1086342771411806…,"1,717",TRUE,2022-03-23,data/html_230322/twitter/html/rusconsul_turku_2022-03-23.html,1717
MID_Izhevsk,MID_Izhevsk_2022-03-23,NA,МИД Ижевск,"Официальный twitter-аккаунт Отделения в г. Ижевске Представительства @MID_RF в @MID_NN. @MFA_Russia Office in Izhevsk, Udmurtia","1,673",TRUE,2022-03-23,data/html_230322/twitter/html/MID_Izhevsk_2022-03-23.html,1673
MID_Yoshkar_Ola,MID_Yoshkar_Ola_2022-03-23,NA,МИД России Йошкар-Ола,Официальный twitter-аккаунт Представительства Министерства иностранных дел Российской Федерации в г. Йошкар-Оле,"1,649",TRUE,2022-03-23,data/html_230322/twitter/html/MID_Yoshkar_Ola_2022-03-23.html,1649
RusEmbDPRK,RusEmbDPRK_2022-03-23,Государственный орган (Россия),RussianEmbDPRK,"Government Organisation.Updates on life and activities of the Russian Embassy in the DPRK, as well as notable occasions in bilateral relations.","1,636",TRUE,2022-03-23,data/html_230322/twitter/html/RusEmbDPRK_2022-03-23.html,1636
consuladorussia,consuladorussia_2022-03-23,NA,ConsuladoRussiaRio,"Consulado Geral da Rússia no Rio de JaneiroГенеральное консульство Российской Федерации в Рио-де-Жанейро, Бразилия","1,619",TRUE,2022-03-23,data/html_230322/twitter/html/consuladorussia_2022-03-23.html,1619
MID_Cheboksary,MID_Cheboksary_2022-03-23,NA,МИД РФ Чебоксары,Отделение в г. Чебоксары Представительства МИД России в г. Нижнем Новгороде,"1,613",TRUE,2022-03-23,data/html_230322/twitter/html/MID_Cheboksary_2022-03-23.html,1613
ambrusga,ambrusga_2022-03-23,NA,Ambassade de Russie au Gabon,,"1,588",FALSE,2022-03-23,data/html_230322/twitter/html/ambrusga_2022-03-23.html,1588
rusada,rusada_2022-03-23,NA,RUSADA,Официальный аккаунт Российского антидопингового агентства РУСАДА | Official twitter of Russian Anti-Doping Agency RUSADA #зачистыйспорт #rusada #русада,"1,582",TRUE,2022-03-23,data/html_230322/twitter/html/rusada_2022-03-23.html,1582
Rusembchina,rusembchina_2022-03-23,NA,Посольство в Китае / Russian Embassy in China,Добро пожаловать на официальную страницу Посольства России в Китае!Welcome to the official page of the Embassy of Russia in China!,"1,557",FALSE,2022-03-23,data/html_230322/twitter/html/rusembchina_2022-03-23.html,1557
ConsularCamb,consularcamb_2022-03-23,Государственный орган (Россия),Консульский отдел Посольства России в Камбодже,Консульский отдел Посольства Российской Федерации в Королевстве Камбоджа / Consular Section of the Embassy of the Russian Federation in the Kingdom of Cambodia,"1,490",TRUE,2022-03-23,data/html_230322/twitter/html/consularcamb_2022-03-23.html,1490
EmbRusaGuate,EmbRusaGuate_2022-03-23,NA,EmbRusaGuate - Посольство России в Гватемале,Twitter oficial de la Embajada de Rusia en Guatemala / Официальный твиттер Посольства России в Гватемале,"1,483",TRUE,2022-03-23,data/html_230322/twitter/html/EmbRusaGuate_2022-03-23.html,1483
ruscons_khujand,ruscons_khujand_2022-03-23,NA,Генеральное консульство России в Ходженте,"Официальный twitter-аккаунт Генконсульства России в г. Ходженте, Республика Таджикистан","1,479",TRUE,2022-03-23,data/html_230322/twitter/html/ruscons_khujand_2022-03-23.html,1479
mwmidru,mwmidru_2022-03-23,NA,Представительство МИД в г. Минеральные Воды,Официальный Твиттер аккаунт Представительства МИД России в г. Минеральные Воды,"1,427",TRUE,2022-03-23,data/html_230322/twitter/html/mwmidru_2022-03-23.html,1427
KazanMid,kazanmid_2022-03-23,NA,МИД России Казань,Официальный twitter-аккаунт Представительства МИД России в г.Казани,"1,376",TRUE,2022-03-23,data/html_230322/twitter/html/kazanmid_2022-03-23.html,1376
embajada_rusia,embajada_rusia_2022-03-23,NA,Embajada de Rusia en Paraguay,Embajada de la Federación de Rusia en la República del Paraguay(Официальный twitter Посольства России в Парагвае на русском языке @EmbRusPar),"1,373",FALSE,2022-03-23,data/html_230322/twitter/html/embajada_rusia_2022-03-23.html,1373
EmbRusNicaragua,EmbRusNicaragua_2022-03-23,NA,Rusia en Nicaragua,Twitter oficial de la Embajada de Rusia en Nicaragua concurrente en El Salvador y Honduras,"1,368",FALSE,2022-03-23,data/html_230322/twitter/html/EmbRusNicaragua_2022-03-23.html,1368
rcgnewyork,rcgnewyork_2022-03-23,NA,Consulate General of Russia in New York,Официальный аккаунт Генконсульства России в Нью-Йорке (@rcgnewyork) ФБ:https://facebook.com/newyork.mid.ru/,"1,362",FALSE,2022-03-23,data/html_230322/twitter/html/rcgnewyork_2022-03-23.html,1362
MIDNovosibirsk,midnovosibirsk_2022-03-23,NA,МИД Новосибирск,Представительство Министерства иностранных дел Российской Федерации в г.Новосибирске - территориальный орган МИД России,"1,302",TRUE,2022-03-23,data/html_230322/twitter/html/midnovosibirsk_2022-03-23.html,1302
RusEmbManila,RusEmbManila_2022-03-23,Russia government organization,Russian Embassy in the Philippines,"Russian Embassy in the Philippines - official Twitter feed. Официальный twitter-аккаунт Посольства России на Филиппинах, Палау, в Микронезии и на Маршаллах","1,298",TRUE,2022-03-23,data/html_230322/twitter/html/RusEmbManila_2022-03-23.html,1298
mid_astrakhan,mid_astrakhan_2022-03-23,NA,МИД РФ Астрахань,Представительство МИД России в г. Астрахани,"1,288",TRUE,2022-03-23,data/html_230322/twitter/html/mid_astrakhan_2022-03-23.html,1288
RusConsNiigata,RusConsNiigata_2022-03-23,NA,Consulate General of Russia in Niigata,"在新潟ロシア連邦総領事館Official tweets from the Consulate General of Russia in Niigata, Japan Генеральное консульство России в Ниигате, Япония","1,284",TRUE,2022-03-23,data/html_230322/twitter/html/RusConsNiigata_2022-03-23.html,1284
EmbRusMoz,embrusmoz_2022-03-23,NA,Rússia em Moçambique,Página oficial da Embaixada da Rússia em Moçambique ,"1,276",TRUE,2022-03-23,data/html_230322/twitter/html/embrusmoz_2022-03-23.html,1276
russiaqatar,russiaqatar_2022-03-23,روسيا مؤسسة حكومية,Russian Embassy in Qatar,Посольство России в Катареسفارة #روسيا الاتحادية في دولة قطر,"1,255",TRUE,2022-03-23,data/html_230322/twitter/html/russiaqatar_2022-03-23.html,1255
consdanang,consdanang_2022-03-23,Nga tổ chức chính phủ,RusConsDanang ,Официальный аккаунт Генерального консульства России в Дананге / The official account of Consulate General of Russia in Da Nang,"1,233",TRUE,2022-03-23,data/html_230322/twitter/html/consdanang_2022-03-23.html,1233
Rus_gk_Deb,Rus_gk_Deb_2022-03-23,NA,"Г/К России, Дебрецен","Официальный twitter-аккаунт Генерального консульства Российской Федерации в Дебрецене, Венгрия. The General Consulate of Russian Federation in Debrecen, Hungary","1,220",TRUE,2022-03-23,data/html_230322/twitter/html/Rus_gk_Deb_2022-03-23.html,1220
RusCons_Brest,RusCons_Brest_2022-03-23,NA,Генконсульство России в Бресте,Официальный твиттер-аккаунт Генконсульства России в БрестеКанал в Telegram https://t.me/RusConsBrest,"1,180",TRUE,2022-03-23,data/html_230322/twitter/html/RusCons_Brest_2022-03-23.html,1180
ConsRusLvov,ConsRusLvov_2022-03-23,NA,RusConsulate_Lvov,Твиттер-аккаунт Генконсульства России во Львове наш Facebook: https://facebook.com/ConsRusLvov Instagram: https://is.gd/HLYoEv,"1,135",TRUE,2022-03-23,data/html_230322/twitter/html/ConsRusLvov_2022-03-23.html,1135
DipacademyMID,dipacademymid_2022-03-23,NA,Дипломатическая академия МИД России,Официальный аккаунт Дипломатической академии МИД России / Diplomatic academy Russia's Ministry of Foreign Affairs Official Account,"1,120",FALSE,2022-03-23,data/html_230322/twitter/html/dipacademymid_2022-03-23.html,1120
RusBissau,RusBissau_2022-03-23,Rússia organização do governo,Rus_Emb_Bissau,Official Twitter feed of the Embassy of the #Russian Federation  to the Guinea Bissau http://web.facebook.com/RusEmbaixadaBibI……,"1,115",TRUE,2022-03-23,data/html_230322/twitter/html/RusBissau_2022-03-23.html,1115
traderusMAR,traderusMAR_2022-03-23,NA,ТП России в Марокко,Официальный twitter-аккаунт #Торгпредства #России в #Марокко / #Trade #Mission of #Russia in #Morocco / #Mission #économique de la #Russie au #Maroc,"1,074",FALSE,2022-03-23,data/html_230322/twitter/html/traderusMAR_2022-03-23.html,1074
MIDArkh,midarkh_2022-03-23,NA,МИД России Архангельск,"Представительство МИД России в г. Архангельске - федеральный орган исполнительной власти, координирующий международную деятельность в Архангельской области.","1,069",TRUE,2022-03-23,data/html_230322/twitter/html/midarkh_2022-03-23.html,1069
SpitsbergenRF,spitsbergenrf_2022-03-23,NA,Генконсульство РФ,Russian Consulate General on Spitsbergen (Norway),"1,048",TRUE,2022-03-23,data/html_230322/twitter/html/spitsbergenrf_2022-03-23.html,1048
rusembnz,rusembnz_2022-03-23,Russia government organization,"Russian Embassy, NZ",Official Twitter feed of the Russian Embassy in New Zealand,"1,039",TRUE,2022-03-23,data/html_230322/twitter/html/rusembnz_2022-03-23.html,1039
RusEmbUSApress,rusembusapress_2022-03-23,Russia government official,Petr Svirin,"Pro-Kremlin diplomat, @RusEmbUSA press secretary, Use patriotic @Twitter to advance @Russia interests #VisitRussia","1,027",FALSE,2022-03-23,data/html_230322/twitter/html/rusembusapress_2022-03-23.html,1027
MID_RF_ULANUDE,mid_rf_ulanude_2022-03-23,NA,Представительство МИД России в г.Улан-Удэ,Представительство Министерства иностранных дел Российской Федерации в г. Улан-Удэ,"1,010",TRUE,2022-03-23,data/html_230322/twitter/html/mid_rf_ulanude_2022-03-23.html,1010
rusexport_eng,rusexport_eng_2022-03-23,NA,REC,JSC Russian Export Center. The REC Group includes JSC EXIAR and JSC Eximbank of Russia. The REC is a part of Vnesheconombank Group.,"1,006",FALSE,2022-03-23,data/html_230322/twitter/html/rusexport_eng_2022-03-23.html,1006
RusMission_OIC,RusMission_OIC_2022-03-23,NA,Russian Mission OIC,Official account of the Permanent Mission of the Russian Federation to the OIC / Официальная страница Постоянного представительства Российской Федерации при ОИС,988,TRUE,2022-03-23,data/html_230322/twitter/html/RusMission_OIC_2022-03-23.html,988
ASEANRussia,aseanrussia_2022-03-23,NA,Russian Mission to ASEAN,Official Twitter of the Russian Mission to ASEAN in Jakarta/ Твиттер Постоянного представительства России при АСЕАН,983,FALSE,2022-03-23,data/html_230322/twitter/html/aseanrussia_2022-03-23.html,983
Russia_Toronto,Russia_Toronto_2022-03-23,NA,Consulate General of Russia in Toronto,The Official Twitter Account of the Consulate General of the Russian Federation in Toronto / Официальная Твиттер страница Генконсульства России в Торонто,972,TRUE,2022-03-23,data/html_230322/twitter/html/Russia_Toronto_2022-03-23.html,972
UkrRsGov,ukrrsgov_2022-03-23,NA,Русский дом в Киеве,Представительство Россотрудничества на Украине -Российский центр науки и культуры в Киеве,958,FALSE,2022-03-23,data/html_230322/twitter/html/ukrrsgov_2022-03-23.html,958
PC_MID_RF,pc_mid_rf_2022-03-23,NA,В помощь инкорам,Официальный twitter-аккаунт Пресс-центра Департамента информации и печати Министерства иностранных дел Российской Федерации,956,TRUE,2022-03-23,data/html_230322/twitter/html/pc_mid_rf_2022-03-23.html,956
RusConsulateDC,RusConsulateDC_2022-03-23,NA,Russian Consulate,"Consular Division of the Russian Embassy in Washington, DC @RusEmbUSA Консульский отдел Посольства России в США @RussiaInUSAhttp://facebook.com/RusConsulWashington…",951,FALSE,2022-03-23,data/html_230322/twitter/html/RusConsulateDC_2022-03-23.html,951
Russia_in_BEAC,russia_in_beac_2022-03-23,NA,Russia in BEAC,Официальный аккаунт об участии России в Баренцевом/Евроарктическом сотрудничествеOfficial account of the Russian Federation in Barents Euro-Arctic cooperation,928,TRUE,2022-03-23,data/html_230322/twitter/html/russia_in_beac_2022-03-23.html,928
gk_narva,gk_narva_2022-03-23,NA,ГК РФ в Нарве,Генеральное консульство России в Нарве (Эстония) - Venemaa Föderatsiooni Peakonsulaat Narvas,925,TRUE,2022-03-23,data/html_230322/twitter/html/gk_narva_2022-03-23.html,925
RusAmbCambodia,RusAmbCambodia_2022-03-23,NA,Anatoly Borovik,Official Twitter Account of the Ambassador of the Russian Federation  to the Kingdom of Cambodia ,910,FALSE,2022-03-23,data/html_230322/twitter/html/RusAmbCambodia_2022-03-23.html,910
rusbonn,Rusbonn_2022-03-23,NA,Generalkonsulat der Russischen Föderation in Bonn,TelegramКонсульские вопросы: http://t.me/GK_RF_BonnНовости: https://t.me/+9Bv-lQR48kQ3MzJi…VK: http://vk.com/rusbonnFacebook: http://facebook.com/ruskonsulatbonn,908,TRUE,2022-03-23,data/html_230322/twitter/html/Rusbonn_2022-03-23.html,908
emb_rus,emb_rus_2022-03-23,Russia government organization,RusEmbVatican,Twitter Account of the Russian Embassy to the Holy See,899,TRUE,2022-03-23,data/html_230322/twitter/html/emb_rus_2022-03-23.html,899
amrustd,amrustd_2022-03-23,NA,Ambassade de Russie au Tchad,Официальный твиттер-аккаунт Посольства России в ЧадеPage officiel de l’Ambassade de Russie au Tchad,886,TRUE,2022-03-23,data/html_230322/twitter/html/amrustd_2022-03-23.html,886
ConSecRusEmb_NZ,ConSecRusEmb_NZ_2022-03-23,NA,"Консульский отдел, Веллингтон",Консульский отдел Посольства России в Новой Зеландии,874,TRUE,2022-03-23,data/html_230322/twitter/html/ConSecRusEmb_NZ_2022-03-23.html,874
ConsulatulRus,consulatulrus_2022-03-23,NA,Russian Consulate General in Constanța ,Consulatul General al Rusiei la Constanțahttp://fb.com/consulatulrushttp://vk.com/consulatulrushttp://t.me/consulatulrushttp://instagram.com/consulatulrus,858,TRUE,2022-03-23,data/html_230322/twitter/html/consulatulrus_2022-03-23.html,858
RusembApsny,RusembApsny_2022-03-23,Государственный орган (Россия),Посольство России в Абхазии,Официальный Твиттер-аккаунт Посольства Российской Федерации в Республике Абхазия/Official Twitter feed of the Russian Embassy in the Republic of Abkhazia,848,TRUE,2022-03-23,data/html_230322/twitter/html/RusembApsny_2022-03-23.html,848
rusconsgenova,rusconsgenova_2022-03-23,NA,Генконсульство России в Генуе,Il Consolato Generale della Federazione Russa a Genova / Генеральное консульство Российской Федерации в Генуе ,844,TRUE,2022-03-23,data/html_230322/twitter/html/rusconsgenova_2022-03-23.html,844
RusConsJeddah,RusConsJeddah_2022-03-23,NA,Russian Consulate General in Jeddah,"Официальная страница Генконсульства России в Джидде, КСА.Official twitter-account of the Russian Consulate General in Jeddah, KSA.",841,FALSE,2022-03-23,data/html_230322/twitter/html/RusConsJeddah_2022-03-23.html,841
RusEmbNam,RusEmbNam_2022-03-23,Russia government organization,Russian Embassy in Namibia,Official Twitter feed of the Russian Embassy in the Republic of Namibia [@RusEmbNam] http://facebook.com/rusemnamib/,840,FALSE,2022-03-23,data/html_230322/twitter/html/RusEmbNam_2022-03-23.html,840
RusEmbIndia_Ru,RusEmbIndia_Ru_2022-03-23,Государственный орган (Россия),"Посольство России, Индия",Официальный аккаунт Посольства России в Индии (на русском языке)  Англоязычная версия - @RusEmbIndia,795,FALSE,2022-03-23,data/html_230322/twitter/html/RusEmbIndia_Ru_2022-03-23.html,795
ambassade_russe,ambassade_russe_2022-03-23,NA,Посольство России в Мали и Нигере,Официальный твиттер-аккаунт Посольства России в Мали и Нигере /Compte officiel de l'Ambassade de Russie au Mali et au Niger,784,FALSE,2022-03-23,data/html_230322/twitter/html/ambassade_russe_2022-03-23.html,784
MID_SARATOV,mid_saratov_2022-03-23,NA,МИД САРАТОВ,Саратовское отделение Представительства МИД России в Самаре,783,TRUE,2022-03-23,data/html_230322/twitter/html/mid_saratov_2022-03-23.html,783
RuISEmbSwissGEO,ruisembswissgeo_2022-03-23,NA,Секция интересов РФ при П-ве Швейцарии в Грузии,Секция интересов Российской Федерации при Посольстве Швейцарской Конфедерации в Грузии.,777,FALSE,2022-03-23,data/html_230322/twitter/html/ruisembswissgeo_2022-03-23.html,777
rusgkkirkenes,Rusgkkirkenes_2022-03-23,NA,Consulate General of Russia in Kirkenes,"Official account of the Consulate General of @Russia in Kirkenes, Norway  Официальный аккаунт Генерального консульства России в Киркенесе, Норвегия",776,TRUE,2022-03-23,data/html_230322/twitter/html/Rusgkkirkenes_2022-03-23.html,776
kultura_rsvk,kultura_rsvk_2022-03-23,NA,Ruský dům v Praze,Официальный twitter-аккаунт Русского дома в Праге http://rsvk.cz и http://cze.rs.gov.ru,770,FALSE,2022-03-23,data/html_230322/twitter/html/kultura_rsvk_2022-03-23.html,770
RusConsGoteborg,RusConsGoteborg_2022-03-23,NA,RusConsGothenburg,Официальный твиттер-аккаунт Генконсульства России в Гетеборге/Official twitter-account of the Russian Consulate General in Gothenburg,769,TRUE,2022-03-23,data/html_230322/twitter/html/RusConsGoteborg_2022-03-23.html,769
RusConsUKK,RusConsUKK_2022-03-23,NA,Генеральное консульство России в Усть-Каменогорске,"Официальный twitter-аккаунт Генерального консульства России в Усть-Каменогорске, Республика Казахстан.",756,TRUE,2022-03-23,data/html_230322/twitter/html/RusConsUKK_2022-03-23.html,756
RusEmbRSO,rusembrso_2022-03-23,NA,Посольство России в Южной Осетии,Официальный аккаунт Посольства Российской Федерации в Республике Южная Осетия,745,FALSE,2022-03-23,data/html_230322/twitter/html/rusembrso_2022-03-23.html,745
GK_KARL_VARY,GK_KARL_VARY_2022-03-23,NA,Генеральное консульство России в Карловых Варах,Генеральное консульство России в Карловых Варах (Чехия) / Generální konzulát Ruska v Karlovych Varech (Česká republika),740,TRUE,2022-03-23,data/html_230322/twitter/html/GK_KARL_VARY_2022-03-23.html,740
RusCons_Ruse,ruscons_ruse_2022-03-23,NA,ГК РФ в Русе,"Официальный твиттер Генконсульства России в Русе, Республика Болгария / Официален туитър на Генералното консулство на Руската федерация в Република България",726,TRUE,2022-03-23,data/html_230322/twitter/html/ruscons_ruse_2022-03-23.html,726
RusCG_Barcelona,ruscg_barcelona_2022-03-23,NA,Генеральное консульство России в Барселоне,Официальный аккаунт Генерального консульства России в Барселоне (twitter del Consulado General de Rusia en Barcelona en el idioma español @RusCG_Bcn_ES),719,TRUE,2022-03-23,data/html_230322/twitter/html/ruscg_barcelona_2022-03-23.html,719
embassy_russia,embassy_russia_2022-03-23,Russia government organization,Embassy of Russia in Nepal,Официальный аккаунт Посольства Российской Федерации в Непале / The official Twitter account of the Embassy of the Russian Federation in Nepal,685,FALSE,2022-03-23,data/html_230322/twitter/html/embassy_russia_2022-03-23.html,685
MID_Vladivostok,mid_vladivostok_2022-03-23,NA,МИД РФ Владивосток,Представительство МИД России в г.Владивостоке,684,TRUE,2022-03-23,data/html_230322/twitter/html/mid_vladivostok_2022-03-23.html,684
RusConGen_Kol,RusConGen_Kol_2022-03-23,NA,RussianCons_Kolkata,,679,FALSE,2022-03-23,data/html_230322/twitter/html/RusConGen_Kol_2022-03-23.html,679
RusConsulGenHCM,RusConsulGenHCM_2022-03-23,NA,Генконсульство России в городе Хошимине,"Официальный twitter-аккаунт Генерального консульства Российской Федерации в городе Хошимине, Социалистическая Республика Вьетнам #Nga #VietNam #HoChiMinh",675,FALSE,2022-03-23,data/html_230322/twitter/html/RusConsulGenHCM_2022-03-23.html,675
RusCG_MZS,ruscg_mzs_2022-03-23,NA,Russia in Mazari-Sharif (IRA),"Official twitter account of the Consulate General of Russia in Mazari-Sharif, AfghanistanОфициальный аккаунт Генерального консульства России в Мазари-Шарифе,",669,FALSE,2022-03-23,data/html_230322/twitter/html/ruscg_mzs_2022-03-23.html,669
RussianEmbOman,russianemboman_2022-03-23,Russia government organization,Embassy of Russia in Oman,,651,FALSE,2022-03-23,data/html_230322/twitter/html/russianemboman_2022-03-23.html,651
genconrfodessa,genconrfodessa_2022-03-23,NA,ГК РФ в Одессе,Электронная почта для обращений граждан genconrfodessa@mail.ru. Электронная почта для записи на прием gkodessapriem@mail.ru,625,FALSE,2022-03-23,data/html_230322/twitter/html/genconrfodessa_2022-03-23.html,625
RCNKBrest,RCNKBrest_2022-03-23,NA,RCNK Brest,Русский дом в Брестеe-mail: belarus_brest@rs.gov.ru,606,FALSE,2022-03-23,data/html_230322/twitter/html/RCNKBrest_2022-03-23.html,606
RussianAlbania,RussianAlbania_2022-03-23,Russia government organization,Russian Embassy in Albania, Official twitter of the Russian Embassy in Albania Twitter zyrtar i Ambasadës Ruse në Shqipëri,558,FALSE,2022-03-23,data/html_230322/twitter/html/RussianAlbania_2022-03-23.html,558
gksaloniki,gksaloniki_2022-03-23,NA,Генеральное консульство России в Салониках,Генконсульство России в Салониках / Γενικό Προξενείο Ρωσίας στη Θεσσαλονίκη,553,FALSE,2022-03-23,data/html_230322/twitter/html/gksaloniki_2022-03-23.html,553
EmbajadaVenRU,EmbajadaVenRU_2022-03-23,NA,Посольство в Венесуэле,Официальный твиттер-аккаунт Посольства России в Венесуэле  (Гаити  и Доминиканской Республике  - по совместительству) (en español: @EmbajadaRusaVen),543,FALSE,2022-03-23,data/html_230322/twitter/html/EmbajadaVenRU_2022-03-23.html,543
midbarnaul,midbarnaul_2022-03-23,NA,Представительство МИД России в г.Барнауле,,537,FALSE,2022-03-23,data/html_230322/twitter/html/midbarnaul_2022-03-23.html,537
AmbRussMaur,AmbRussMaur_2022-03-23,NA,Посольство РФ в ИРМ/Ambassade de Russie en RIM,Посольство Российской Федерации в Исламской Республике Мавритании - Ambassade de la Fédération de Russie en République Islamique de Mauritanie,528,TRUE,2022-03-23,data/html_230322/twitter/html/AmbRussMaur_2022-03-23.html,528
RusGavrilov,RusGavrilov_2022-03-23,NA,Konstantin Gavrilov,Head of the Russian Delegation in Vienna on Arms Control. Views are my own. Retweet≠ endorsement,527,FALSE,2022-03-23,data/html_230322/twitter/html/RusGavrilov_2022-03-23.html,527
gkrfdar,gkrfdar_2022-03-23,NA,"ГК РФ в Дархане,",http://darkhan.mid.ru/news.html,521,FALSE,2022-03-23,data/html_230322/twitter/html/gkrfdar_2022-03-23.html,521
mid_yakutsk,mid_yakutsk_2022-03-23,NA,МИД России в Якутске,Представительство МИД России в Якутске,521,FALSE,2022-03-23,data/html_230322/twitter/html/mid_yakutsk_2022-03-23.html,521
EmbRusPar,EmbRusPar_2022-03-23,NA,Посольство России в Парагвае,Официальный микроблог Посольства Российской Федерации в Республике Парагвай(twitter de la Embajada de Rusia en Paraguay en el idioma español @embajada_rusia),519,TRUE,2022-03-23,data/html_230322/twitter/html/EmbRusPar_2022-03-23.html,519
RusembZ,RusembZ_2022-03-23,Russia government organization,Russian Embassy in Zambia,Посольство Российской Федерации в Республике Замбии / Embassy of the Russian Federation in the Republic of Zambia,519,FALSE,2022-03-23,data/html_230322/twitter/html/RusembZ_2022-03-23.html,519
RusConsulateFra,RusConsulateFra_2022-03-23,NA,Russisches Generalkonsulat Frankfurt am Main,Account des Generalkonsulates der Russischen Föderation in Frankfurt am MainАккаунт Генерального консульства России во Франкфурте-на-Майне,515,FALSE,2022-03-23,data/html_230322/twitter/html/RusConsulateFra_2022-03-23.html,515
rusconskrakow,rusconskrakow_2022-03-23,NA,Consulate General of Russia in Krakow (Poland),"Генеральное консульство Российской Федерации в Кракове, ПольшаKonsulat Generalny Federacji Rosyjskiej w Krakowie",503,FALSE,2022-03-23,data/html_230322/twitter/html/rusconskrakow_2022-03-23.html,503
RITHMumbai,RITHMumbai_2022-03-23,NA,RusConsMumbai,The official Twitter account of the Consulate General of the Russian Federation in Mumbai,500,FALSE,2022-03-23,data/html_230322/twitter/html/RITHMumbai_2022-03-23.html,500
MidMurm,midmurm_2022-03-23,NA,Представительство МИД РФ в г.Мурманске,Представительство МИД России в г.Мурманске осуществляет координацию международных и внешнеэкономических связей в Мурманской области,495,TRUE,2022-03-23,data/html_230322/twitter/html/midmurm_2022-03-23.html,495
GyumriRussia,GyumriRussia_2022-03-23,NA,Генеральное консульство России в Гюмри  ,Генеральное консульство России в г. Гюмри / Գյումրիում Ռուսաստանի Գլխավոր Հյուպատոսություն,485,TRUE,2022-03-23,data/html_230322/twitter/html/GyumriRussia_2022-03-23.html,485
embruscv,embruscv_2022-03-23,NA,Посольство России в Кабо-Верде,,465,FALSE,2022-03-23,data/html_230322/twitter/html/embruscv_2022-03-23.html,465
