handle,url_handle,gov_label,name,description,followers,verified,date_scraped,filename,followers_num
MID_Kamchatka,MID_Kamchatka,NA,МИД РФ Камчатка,Представительство МИД России в г. Петропавловске-Камчатском.,"2,568",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_Kamchatka_2022-06-10.html,2568
MidSmol,MidSmol,NA,МИД РФ Смоленск,Представительство МИД России в г. Смоленске/ The Representative Office of MFA Russia in Smolensk,"2,562",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MidSmol_2022-06-10.html,2562
CE_RF,CE_RF,NA,ПостпредствоРФприСЕ,Постоянное Представительство Российской Федерации при Совете Европы (For tweets in English please follow @CoE_Russia),"2,537",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/CE_RF_2022-06-10.html,2537
RusEmb_Rwanda,RusEmb_Rwanda,Russia government organization,Russian Embassy in Rwanda,Посольство Российской Федерации в Республике Руанда,"2,525",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmb_Rwanda_2022-06-10.html,2525
ambrusburundi,ambrusburundi,NA,Amb Russe au Burundi,Посольство России в Бурунди Ambassade de Russie au Burundi,"2,471",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ambrusburundi_2022-06-10.html,2471
GK_TRABZON,GK_TRABZON,NA,Russia in Trabzon,Официальный twitter-аккаунт Генерального консульства Российской Федерации в Трабзоне  Rusya Federasyonu Trabzon Başkonsolosluğu resmi twitter hesabıdır.,"2,424",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/GK_TRABZON_2022-06-10.html,2424
RusEmbHungary,RusEmbHungary,Russia government organization,"Russian Embassy, HU",Посольство Российской Федерации в Венгрии / Az Oroszországi Föderáció Nagykövetsége Magyarországonhttp://t.me/RusEmbHungary,"2,416",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbHungary_2022-06-10.html,2416
MID_Orenburg,MID_Orenburg,NA,МИД Оренбург,MFA Russia Representative office in Orenburg,"2,413",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_Orenburg_2022-06-10.html,2413
ruspusan,ruspusan,NA,Генконсульство Пусан,Официальный аккаунт Генерального консульства России в Пусане,"2,410",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ruspusan_2022-06-10.html,2410
RusRepRamallah,RusRepRamallah,NA,Russian Representative Office / Palestine,Представительство России при ПНА  Russian Representative Office to Palestinian National Authority  ممثلية روسيا لدى السلطة الوطنية الفلسطينية,"2,376",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusRepRamallah_2022-06-10.html,2376
CG_Russia_Brno,CG_Russia_Brno,Rusko – organizace státní správy,ГК России в Брно,"Генеральное консульство России в Брно, Чешская Республика / Generální konzulát Ruska v Brně, Česká republika","2,358",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/CG_Russia_Brno_2022-06-10.html,2358
MID_YS,MID_YS,NA,МИД РФ Ю-Сахалинск,Представительство МИД России  в г. Южно - Сахалинске наш Facebook: http://facebook.com/MID.YSakhalins…,"2,355",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_YS_2022-06-10.html,2355
gk_russia_haifa,gk_russia_haifa,NA,Генконсульство РФ в Хайфе,"Официальная страница Генерального консульства Российской Федерации в Хайфе, Государство Израиль","2,346",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/gk_russia_haifa_2022-06-10.html,2346
RusEmbCyprus,RusEmbCyprus,Russia government organization,RusEmbCyprus,Официальный twitter-аккаунт Посольства Российской Федерации в Республике Кипр / Official twitter account of the Russian Embassy in the Republic of Cyprus,"2,318",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbCyprus_2022-06-10.html,2318
mid_khabarovsk,mid_khabarovsk,NA,МИД России Хабаровск,Представительство МИД России в Хабаровске,"2,311",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/mid_khabarovsk_2022-06-10.html,2311
EmbRusBoliviaRu,EmbRusBoliviaRu,NA,Посольство Российской Федерации в Боливии,Официальный Twitter-аккаунт Посольства России в Многонациональном Государстве Боливия (para tweets en español síguenos en @EmbRusBoliviaEs).,"2,253",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/EmbRusBoliviaRu_2022-06-10.html,2253
MID_SAMARA,MID_SAMARA,NA,МИД РФ_Самара,Представительство Министерства иностранных дел Российской Федерации в г. Самаре,"2,159",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_SAMARA_2022-06-10.html,2159
RusconsAntwerp,RusconsAntwerp,NA,ГК России в Антверпене,Consulaat-Generaal van de Russische Federatie te AntwerpenInstagram @Ruscons.in.Antwerpen Facebook @Ruscons.in.Antwerpen,"2,123",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusconsAntwerp_2022-06-10.html,2123
RusEmbBih,RusEmbBih,Russia government organization,Ambasada Rusije u BH,Embassy of the Russian Federation in Bosnia and Herzegovina,"2,116",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbBih_2022-06-10.html,2116
MID_Amur,MID_Amur,NA,МИД РФ Благовещенск,Представительство МИД России в Благовещенске / The Representative office of MFA of Russia in Blagoveshchensk,"2,084",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_Amur_2022-06-10.html,2084
RusEmbCro,RusEmbCro,NA,VeleposlanstvoRusije,https://t.me/veleposlanstvo,"2,058",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbCro_2022-06-10.html,2058
OSH_GENKON,OSH_GENKON,NA,"ГК России в Оше, КР",Генеральное консульство России в Оше (Киргизская Республика),"2,045",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/OSH_GENKON_2022-06-10.html,2045
RuConsDubai,RuConsDubai,NA,RusConsulate - Dubai,Официальный twitter-аккаунт Генерального консульства России в Дубае (ОАЭ). The official twitter-account of the Russian Consulate General in Dubai (UAE).,"2,033",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RuConsDubai_2022-06-10.html,2033
RusConsKharkov,RusConsKharkov,NA,RusConsulate-Kharkov,Генеральное консульство России в Харькове/Consulate General of Russia in Kharkov,"1,984",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsKharkov_2022-06-10.html,1984
RusConsSalzburg,RusConsSalzburg,NA,"ГК России, Зальцбург",Официальный твиттер-аккаунт Генерального консульства Российской Федерации в Зальцбурге - Generalkonsulat der Russischen Föderation in Salzburg,"1,962",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsSalzburg_2022-06-10.html,1962
RConsulate,RConsulate,NA,Rus Consul Liepaja,"Генеральное консульство России в Лиепае, Латвия","1,934",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RConsulate_2022-06-10.html,1934
RustradeCH,RustradeCH,NA,Торгпредство РФ в Швейцарии,Официальный твиттер-аккаунт Торгового представительства Российской Федерации в Швейцарии,"1,906",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RustradeCH_2022-06-10.html,1906
MID_SPb,MID_SPb,NA,МИД России в СПб,Официальный twitter-аккаунт Представительства Министерства иностранных дел Российской Федерации в Санкт-Петербурге,"1,903",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_SPb_2022-06-10.html,1903
RussiaScotland,RussiaScotland,NA,Russian CG Edinburgh,"Officical Account of the Consulate General of Russia in Edinburgh, Scotland, UK/ Официальный аккаунт Генерального консульства России в Эдинбурге, Великобритания","1,885",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RussiaScotland_2022-06-10.html,1885
Rusembchina,Rusembchina,NA,Посольство в Китае / Russian Embassy in China,Добро пожаловать на официальную страницу Посольства России в Китае!Welcome to the official page of the Embassy of Russia in China!,"1,854",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/Rusembchina_2022-06-10.html,1854
smdmid,smdmid,NA,СМД МИД России,Совет молодых дипломатов #МИДРоссии,"1,828",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/smdmid_2022-06-10.html,1828
MID_Izhevsk,MID_Izhevsk,NA,МИД Ижевск,"Официальный twitter-аккаунт Отделения в г. Ижевске Представительства @MID_RF в @MID_NN. @MFA_Russia Office in Izhevsk, Udmurtia","1,792",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_Izhevsk_2022-06-10.html,1792
rusfao,rusfao,NA,Постпредство при ФАО,Официальный twitter-аккаунт Постоянного Представительства Российской Федерации при ФАО и других международных организациях в Риме,"1,782",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusfao_2022-06-10.html,1782
MID_OMSK,MID_OMSK,NA,МИД России в Омске,Официальный аккаунт Представительства Министерства иностранных дел Российской Федерации в городе Омске.,"1,768",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_OMSK_2022-06-10.html,1768
ambrusga,ambrusga,NA,Ambassade de Russie au Gabon,NA,"1,761",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ambrusga_2022-06-10.html,1761
rusconsul_turku,rusconsul_turku,Venäjä valtionhallinnon organisaatio,Генконсульство России в Турку,Официальный аккаунт Генерального консульства Российской Федерации в Турку (Финляндия).Facebook: https://facebook.com/1086342771411806…,"1,729",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusconsul_turku_2022-06-10.html,1729
MID_Cheboksary,MID_Cheboksary,NA,МИД РФ Чебоксары,Отделение в г. Чебоксары Представительства МИД России в г. Нижнем Новгороде,"1,727",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_Cheboksary_2022-06-10.html,1727
MID_Yoshkar_Ola,MID_Yoshkar_Ola,NA,МИД России Йошкар-Ола,Официальный twitter-аккаунт Представительства Министерства иностранных дел Российской Федерации в г. Йошкар-Оле,"1,717",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_Yoshkar_Ola_2022-06-10.html,1717
consuladorussia,consuladorussia,NA,ConsuladoRussiaRio,"Consulado Geral da Rússia no Rio de JaneiroГенеральное консульство Российской Федерации в Рио-де-Жанейро, Бразилия","1,687",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/consuladorussia_2022-06-10.html,1687
RusEmbDPRK,RusEmbDPRK,Государственный орган (Россия),RussianEmbDPRK,"Government Organisation.Updates on life and activities of the Russian Embassy in the DPRK, as well as notable occasions in bilateral relations.","1,671",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbDPRK_2022-06-10.html,1671
ruscons_khujand,ruscons_khujand,NA,Генеральное консульство России в Ходженте,"Официальный twitter-аккаунт Генконсульства России в г. Ходженте, Республика Таджикистан","1,658",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ruscons_khujand_2022-06-10.html,1658
EmbRusNicaragua,EmbRusNicaragua,NA,Rusia en Nicaragua,Twitter oficial de la Embajada de Rusia en Nicaragua concurrente en El Salvador y Honduras,"1,596",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/EmbRusNicaragua_2022-06-10.html,1596
rusada,rusada,NA,RUSADA,Официальный аккаунт Российского антидопингового агентства РУСАДА | Official twitter of Russian Anti-Doping Agency RUSADA #зачистыйспорт #rusada #русада,"1,588",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusada_2022-06-10.html,1588
EmbRusaGuate,EmbRusaGuate,Organización gubernamental de Rusia,EmbRusaGuate - Посольство России в Гватемале,Twitter oficial de la Embajada de Rusia en Guatemala / Официальный твиттер Посольства России в Гватемале,"1,518",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/EmbRusaGuate_2022-06-10.html,1518
mwmidru,mwmidru,NA,Представительство МИД в г. Минеральные Воды,Официальный Твиттер аккаунт Представительства МИД России в г. Минеральные Воды,"1,503",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/mwmidru_2022-06-10.html,1503
ConsularCamb,ConsularCamb,Государственный орган (Россия),Консульский отдел Посольства России в Камбодже,Консульский отдел Посольства Российской Федерации в Королевстве Камбоджа / Consular Section of the Embassy of the Russian Federation in the Kingdom of Cambodia,"1,488",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ConsularCamb_2022-06-10.html,1488
KazanMid,KazanMid,NA,МИД России Казань,Официальный twitter-аккаунт Представительства МИД России в г.Казани,"1,477",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/KazanMid_2022-06-10.html,1477
embajada_rusia,embajada_rusia,NA,Embajada de Rusia en Paraguay,Embajada de la Federación de Rusia en la República del Paraguay(Официальный twitter Посольства России в Парагвае на русском языке @EmbRusPar),"1,461",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/embajada_rusia_2022-06-10.html,1461
RusEmbManila,RusEmbManila,Russia government organization,Russian Embassy in the Philippines,"Russian Embassy in the Philippines - official Twitter feed. Официальный twitter-аккаунт Посольства России на Филиппинах, Палау и на Маршаллах","1,452",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbManila_2022-06-10.html,1452
RusCons_Brest,RusCons_Brest,NA,Генконсульство России в Бресте,Официальный твиттер-аккаунт Генконсульства России в БрестеКанал в Telegram https://t.me/RusConsBrest,"1,440",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusCons_Brest_2022-06-10.html,1440
russiaqatar,russiaqatar,روسيا مؤسسة حكومية,Russian Embassy in Qatar,Посольство России в Катаре سفارة #روسيا الاتحادية في دولة قطر,"1,426",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/russiaqatar_2022-06-10.html,1426
mid_astrakhan,mid_astrakhan,NA,МИД РФ Астрахань,Представительство МИД России в г. Астрахани,"1,404",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/mid_astrakhan_2022-06-10.html,1404
rcgnewyork,rcgnewyork,NA,Consulate General of Russia in New York,Официальный аккаунт Генконсульства России в Нью-Йорке (@rcgnewyork) ФБ:https://facebook.com/newyork.mid.ru/,"1,402",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rcgnewyork_2022-06-10.html,1402
EmbRusMoz,EmbRusMoz,NA,Rússia em Moçambique,Página oficial da Embaixada da Rússia em Moçambique,"1,378",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/EmbRusMoz_2022-06-10.html,1378
MIDArkh,MIDArkh,NA,МИД России Архангельск,"Представительство МИД России в г. Архангельске - федеральный орган исполнительной власти, координирующий международную деятельность в Архангельской области.","1,377",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MIDArkh_2022-06-10.html,1377
MIDNovosibirsk,MIDNovosibirsk,NA,МИД Новосибирск,Представительство Министерства иностранных дел Российской Федерации в г.Новосибирске - территориальный орган МИД России,"1,342",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MIDNovosibirsk_2022-06-10.html,1342
Rus_gk_Deb,Rus_gk_Deb,NA,"Г/К России, Дебрецен","Официальный twitter-аккаунт Генерального консульства Российской Федерации в Дебрецене, Венгрия. The General Consulate of Russian Federation in Debrecen, Hungary","1,339",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/Rus_gk_Deb_2022-06-10.html,1339
RusConsNiigata,RusConsNiigata,NA,Consulate General of Russia in Niigata,"在新潟ロシア連邦総領事館Official tweets from the Consulate General of Russia in Niigata, Japan Генеральное консульство России в Ниигате, Япония","1,336",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsNiigata_2022-06-10.html,1336
MID_RF_ULANUDE,MID_RF_ULANUDE,NA,Представительство МИД России в г.Улан-Удэ,Представительство Министерства иностранных дел Российской Федерации в г. Улан-Удэ,"1,271",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_RF_ULANUDE_2022-06-10.html,1271
consdanang,consdanang,Nga tổ chức chính phủ,RusConsDanang,Официальный аккаунт Генерального консульства России в Дананге / The official account of Consulate General of Russia in Da Nang,"1,229",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/consdanang_2022-06-10.html,1229
ConsRusLvov,ConsRusLvov,NA,RusConsulate_Lvov,Твиттер-аккаунт Генконсульства России во Львове наш Facebook: https://facebook.com/ConsRusLvov Instagram: https://is.gd/HLYoEv,"1,195",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ConsRusLvov_2022-06-10.html,1195
DipacademyMID,DipacademyMID,NA,Дипломатическая академия МИД России,Официальный аккаунт Дипломатической академии МИД России / Diplomatic academy Russia's Ministry of Foreign Affairs Official Account,"1,193",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/DipacademyMID_2022-06-10.html,1193
rusbonn,rusbonn,NA,Generalkonsulat der Russischen Föderation in Bonn,Telegram Консульские вопросы: http://t.me/GK_RF_Bonn Новости: http://t.me/GKRFBonn VK: http://vk.com/rusbonn Facebook: http://facebook.com/ruskonsulatbonn,"1,179",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusbonn_2022-06-10.html,1179
rusembnz,rusembnz,Russia government organization,"Russian Embassy, NZ",Official Twitter feed of the Russian Embassy in New Zealand.In Telegram: https://t.me/rusembnz,"1,178",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusembnz_2022-06-10.html,1178
RusAmbCambodia,RusAmbCambodia,NA,Anatoly Borovik,Official Twitter Account of the Ambassador of the Russian Federation  to the Kingdom of Cambodia,"1,173",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusAmbCambodia_2022-06-10.html,1173
Russia_Toronto,Russia_Toronto,NA,Consulate General of Russia in Toronto,The Official Twitter Account of the Consulate General of the Russian Federation in Toronto / Официальная Твиттер страница Генконсульства России в Торонто,"1,147",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/Russia_Toronto_2022-06-10.html,1147
RusBissau,RusBissau,Rússia organização do governo,Rus_Emb_Bissau,Official Twitter feed of the Embassy of the #Russian Federation  to the Guinea Bissau http://web.facebook.com/RusEmbaixadaBibI……,"1,121",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusBissau_2022-06-10.html,1121
gk_narva,gk_narva,NA,ГК РФ в Нарве,Генеральное консульство России в Нарве (Эстония) - Venemaa Föderatsiooni Peakonsulaat Narvas,"1,110",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/gk_narva_2022-06-10.html,1110
ASEANRussia,ASEANRussia,NA,Russian Mission to ASEAN,Official Twitter of the Russian Mission to ASEAN in Jakarta/ Твиттер Постоянного представительства России при АСЕАН,"1,102",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ASEANRussia_2022-06-10.html,1102
SpitsbergenRF,SpitsbergenRF,NA,Генконсульство РФ,Russian Consulate General on Spitsbergen (Norway),"1,094",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/SpitsbergenRF_2022-06-10.html,1094
rusgkkirkenes,rusgkkirkenes,NA,Consulate General of Russia in Kirkenes,"Official account of the Consulate General of @Russia in Kirkenes, Norway  Официальный аккаунт Генерального консульства России в Киркенесе, Норвегия","1,086",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusgkkirkenes_2022-06-10.html,1086
traderusMAR,traderusMAR,NA,ТП России в Марокко,Официальный twitter-аккаунт #Торгпредства #России в #Марокко / #Trade #Mission of #Russia in #Morocco / #Mission #économique de la #Russie au #Maroc,"1,073",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/traderusMAR_2022-06-10.html,1073
RusMission_OIC,RusMission_OIC,NA,Russian Mission OIC,Official account of the Permanent Mission of the Russian Federation to the OIC / Официальная страница Постоянного представительства Российской Федерации при ОИС,"1,067",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusMission_OIC_2022-06-10.html,1067
rusconsgenova,rusconsgenova,NA,Генконсульство России в Генуе,Il Consolato Generale della Federazione Russa a Genova / Генеральное консульство Российской Федерации в Генуе,"1,066",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusconsgenova_2022-06-10.html,1066
RusEmbUSApress,RusEmbUSApress,Russia government official,Petr Svirin,"Pro-Kremlin diplomat, @RusEmbUSA press secretary, Use patriotic @Twitter to advance @Russia interests #VisitRussia","1,026",FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbUSApress_2022-06-10.html,1026
PC_MID_RF,PC_MID_RF,NA,В помощь инкорам,Официальный twitter-аккаунт Пресс-центра Департамента информации и печати Министерства иностранных дел Российской Федерации,"1,011",TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/PC_MID_RF_2022-06-10.html,1011
rusexport_eng,rusexport_eng,NA,REC,JSC Russian Export Center. The REC Group includes JSC EXIAR and JSC Eximbank of Russia. The REC is a part of Vnesheconombank Group.,991,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusexport_eng_2022-06-10.html,991
RusEmbRSO,RusEmbRSO,Государственный орган (Россия),Посольство России в Южной Осетии,Официальный аккаунт Посольства Российской Федерации в Республике Южная Осетия,982,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbRSO_2022-06-10.html,982
amrustd,amrustd,NA,Ambassade de Russie au Tchad,Официальный твиттер-аккаунт Посольства России в ЧадеPage officiel de l’Ambassade de Russie au Tchad,981,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/amrustd_2022-06-10.html,981
ConSecRusEmb_NZ,ConSecRusEmb_NZ,NA,"Консульский отдел, Веллингтон",Консульский отдел Посольства России в Новой Зеландии,981,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ConSecRusEmb_NZ_2022-06-10.html,981
RusConsulateDC,RusConsulateDC,NA,Russian Consulate,"Consular Division of the Russian Embassy in Washington, DC @RusEmbUSA Консульский отдел Посольства России в США @RussiaInUSAhttp://facebook.com/RusConsulWashington…",962,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsulateDC_2022-06-10.html,962
ConsulatulRus,ConsulatulRus,NA,Russian Consulate General in Constanța,Consulatul General al Rusiei la Constanțahttp://fb.com/consulatulrushttp://vk.com/consulatulrushttp://t.me/consulatulrushttp://instagram.com/consulatulrus,955,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ConsulatulRus_2022-06-10.html,955
UkrRsGov,UkrRsGov,NA,Русский дом в Киеве,Представительство Россотрудничества на Украине -Российский центр науки и культуры в Киеве,955,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/UkrRsGov_2022-06-10.html,955
RusCons_Ruse,RusCons_Ruse,NA,ГК РФ в Русе,"Официальный твиттер Генконсульства России в Русе, Республика Болгария / Официален туитър на Генералното консулство на Руската федерация в Република България",936,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusCons_Ruse_2022-06-10.html,936
emb_rus,emb_rus,Russia government organization,RusEmbVatican,Twitter Account of the Russian Embassy to the Holy See,930,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/emb_rus_2022-06-10.html,930
RusConsulGenHCM,RusConsulGenHCM,NA,Генконсульство России в городе Хошимине,"Официальный twitter-аккаунт Генерального консульства Российской Федерации в городе Хошимине, Социалистическая Республика Вьетнам #Nga #VietNam #HoChiMinh",917,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsulGenHCM_2022-06-10.html,917
Russia_in_BEAC,Russia_in_BEAC,NA,Russia in BEAC,Официальный аккаунт об участии России в Баренцевом/Евроарктическом сотрудничествеOfficial account of the Russian Federation in Barents Euro-Arctic cooperation,915,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/Russia_in_BEAC_2022-06-10.html,915
RusConsUKK,RusConsUKK,NA,Генеральное консульство России в Усть-Каменогорске,"Официальный twitter-аккаунт Генерального консульства России в Усть-Каменогорске, Республика Казахстан.",912,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsUKK_2022-06-10.html,912
ambassade_russe,ambassade_russe,NA,Посольство России в Мали и Нигере,Официальный твиттер-аккаунт Посольства России в Мали и Нигере /Compte officiel de l'Ambassade de Russie au Mali et au Niger,906,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ambassade_russe_2022-06-10.html,906
RusConsJeddah,RusConsJeddah,NA,Russian Consulate General in Jeddah,"Официальная страница Генконсульства России в Джидде, КСА.Official twitter-account of the Russian Consulate General in Jeddah, KSA.",889,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsJeddah_2022-06-10.html,889
RusEmbIndia_Ru,RusEmbIndia_Ru,Государственный орган (Россия),"Посольство России, Индия",Официальный аккаунт Посольства России в Индии (на русском языке)  Англоязычная версия - @RusEmbIndia,884,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbIndia_Ru_2022-06-10.html,884
RuISEmbSwissGEO,RuISEmbSwissGEO,NA,Секция интересов РФ при П-ве Швейцарии в Грузии,Секция интересов Российской Федерации при Посольстве Швейцарской Конфедерации в Грузии.,879,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RuISEmbSwissGEO_2022-06-10.html,879
RusembApsny,RusembApsny,Государственный орган (Россия),Посольство России в Абхазии,Официальный Твиттер-аккаунт Посольства Российской Федерации в Республике Абхазия/Official Twitter feed of the Russian Embassy in the Republic of Abkhazia,878,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusembApsny_2022-06-10.html,878
RusEmbNam,RusEmbNam,Russia government organization,Russian Embassy in Namibia,Official Twitter feed of the Russian Embassy in the Republic of Namibia [@RusEmbNam] http://facebook.com/rusemnamib/,862,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusEmbNam_2022-06-10.html,862
